 Tev(Myr)    type      Mo        Mt      log10(L)  log10(R) log10(Teff)  Mc        Menv              epoch      spin                                  
 2960.5623    3.0000    1.4997    1.4791    2.8867    1.8113    3.5793    0.3856  1.0935E+00     -1.4948  4.0687E-01
 2960.5940    3.0000    1.4997    1.4789    2.8919    1.8149    3.5788    0.3864  1.0925E+00     -1.4948  4.0061E-01
 2960.6252    3.0000    1.4997    1.4786    2.8972    1.8185    3.5783    0.3871  1.0915E+00     -1.4948  3.9444E-01
 2960.6562    3.0000    1.4997    1.4784    2.9024    1.8221    3.5778    0.3879  1.0905E+00     -1.4948  3.8837E-01
 2960.6870    3.0000    1.4997    1.4782    2.9077    1.8257    3.5773    0.3887  1.0895E+00     -1.4948  3.8238E-01
 2960.7175    3.0000    1.4997    1.4780    2.9129    1.8293    3.5768    0.3895  1.0885E+00     -1.4948  3.7647E-01
 2960.7476    3.0000    1.4997    1.4777    2.9181    1.8329    3.5763    0.3903  1.0875E+00     -1.4948  3.7065E-01
 2960.7773    3.0000    1.4997    1.4775    2.9234    1.8365    3.5758    0.3910  1.0865E+00     -1.4948  3.6492E-01
 2960.8069    3.0000    1.4997    1.4773    2.9286    1.8401    3.5753    0.3918  1.0855E+00     -1.4948  3.5927E-01
 2960.8362    3.0000    1.4997    1.4771    2.9338    1.8438    3.5748    0.3926  1.0844E+00     -1.4948  3.5369E-01
 2960.8652    3.0000    1.4997    1.4768    2.9391    1.8474    3.5743    0.3934  1.0834E+00     -1.4948  3.4820E-01
 2960.8938    3.0000    1.4997    1.4766    2.9443    1.8510    3.5738    0.3942  1.0824E+00     -1.4948  3.4279E-01
 2960.9221    3.0000    1.4997    1.4763    2.9496    1.8546    3.5733    0.3950  1.0814E+00     -1.4948  3.3746E-01
 2960.9502    3.0000    1.4997    1.4761    2.9548    1.8583    3.5728    0.3958  1.0803E+00     -1.4948  3.3220E-01
 2960.9780    3.0000    1.4997    1.4759    2.9600    1.8619    3.5723    0.3966  1.0793E+00     -1.4948  3.2702E-01
 2961.0056    3.0000    1.4997    1.4756    2.9653    1.8655    3.5718    0.3974  1.0782E+00     -1.4948  3.2192E-01
 2961.0327    3.0000    1.4997    1.4754    2.9705    1.8691    3.5713    0.3982  1.0772E+00     -1.4948  3.1689E-01
 2961.0598    3.0000    1.4997    1.4751    2.9757    1.8728    3.5708    0.3990  1.0761E+00     -1.4948  3.1193E-01
 2961.0864    3.0000    1.4997    1.4749    2.9810    1.8764    3.5703    0.3998  1.0751E+00     -1.4948  3.0704E-01
 2961.1128    3.0000    1.4997    1.4746    2.9862    1.8800    3.5698    0.4006  1.0740E+00     -1.4948  3.0222E-01
 2961.1389    3.0000    1.4997    1.4743    2.9915    1.8837    3.5693    0.4014  1.0729E+00     -1.4948  2.9748E-01
 2961.1648    3.0000    1.4997    1.4741    2.9967    1.8873    3.5688    0.4022  1.0719E+00     -1.4948  2.9280E-01
 2961.1904    3.0000    1.4997    1.4738    3.0019    1.8909    3.5683    0.4030  1.0708E+00     -1.4948  2.8819E-01
 2961.2158    3.0000    1.4997    1.4735    3.0072    1.8946    3.5678    0.4038  1.0697E+00     -1.4948  2.8364E-01
 2961.2410    3.0000    1.4997    1.4733    3.0124    1.8982    3.5673    0.4046  1.0686E+00     -1.4948  2.7916E-01
 2961.2659    3.0000    1.4997    1.4730    3.0176    1.9018    3.5668    0.4055  1.0675E+00     -1.4948  2.7475E-01
 2961.2905    3.0000    1.4997    1.4727    3.0229    1.9055    3.5662    0.4063  1.0664E+00     -1.4948  2.7040E-01
 2961.3149    3.0000    1.4997    1.4724    3.0281    1.9091    3.5657    0.4071  1.0653E+00     -1.4948  2.6611E-01
 2961.3391    3.0000    1.4997    1.4721    3.0334    1.9128    3.5652    0.4079  1.0642E+00     -1.4948  2.6189E-01
 2961.3630    3.0000    1.4997    1.4719    3.0386    1.9164    3.5647    0.4087  1.0631E+00     -1.4948  2.5772E-01
 2961.3867    3.0000    1.4997    1.4716    3.0438    1.9201    3.5642    0.4095  1.0620E+00     -1.4948  2.5362E-01
 2961.4102    3.0000    1.4997    1.4713    3.0491    1.9237    3.5637    0.4104  1.0609E+00     -1.4948  2.4958E-01
 2961.4333    3.0000    1.4997    1.4710    3.0543    1.9274    3.5632    0.4112  1.0598E+00     -1.4948  2.4559E-01
 2961.4563    3.0000    1.4997    1.4707    3.0595    1.9310    3.5626    0.4120  1.0587E+00     -1.4948  2.4166E-01
 2961.4790    3.0000    1.4997    1.4704    3.0648    1.9347    3.5621    0.4129  1.0575E+00     -1.4948  2.3779E-01
 2961.5015    3.0000    1.4997    1.4701    3.0700    1.9383    3.5616    0.4137  1.0564E+00     -1.4948  2.3398E-01
 2961.5237    3.0000    1.4997    1.4698    3.0753    1.9420    3.5611    0.4145  1.0552E+00     -1.4948  2.3022E-01
 2961.5459    3.0000    1.4997    1.4695    3.0805    1.9456    3.5606    0.4154  1.0541E+00     -1.4948  2.2651E-01
 2961.5676    3.0000    1.4997    1.4691    3.0857    1.9493    3.5601    0.4162  1.0529E+00     -1.4948  2.2286E-01
 2961.5894    3.0000    1.4997    1.4688    3.0910    1.9530    3.5595    0.4170  1.0518E+00     -1.4948  2.1926E-01
 2961.6106    3.0000    1.4997    1.4685    3.0962    1.9566    3.5590    0.4179  1.0506E+00     -1.4948  2.1572E-01
 2961.6318    3.0000    1.4997    1.4682    3.1014    1.9603    3.5585    0.4187  1.0495E+00     -1.4948  2.1222E-01
 2961.6528    3.0000    1.4997    1.4678    3.1067    1.9639    3.5580    0.4195  1.0483E+00     -1.4948  2.0878E-01
 2961.6736    3.0000    1.4997    1.4675    3.1119    1.9676    3.5574    0.4204  1.0471E+00     -1.4948  2.0538E-01
 2961.6941    3.0000    1.4997    1.4672    3.1172    1.9713    3.5569    0.4212  1.0459E+00     -1.4948  2.0204E-01
 2961.7146    3.0000    1.4997    1.4668    3.1224    1.9749    3.5564    0.4221  1.0447E+00     -1.4948  1.9874E-01
 2961.7346    3.0000    1.4997    1.4665    3.1276    1.9786    3.5559    0.4229  1.0436E+00     -1.4948  1.9549E-01
 2961.7546    3.0000    1.4997    1.4661    3.1329    1.9823    3.5553    0.4238  1.0424E+00     -1.4948  1.9229E-01
 2961.7744    3.0000    1.4997    1.4658    3.1381    1.9860    3.5548    0.4246  1.0412E+00     -1.4948  1.8914E-01
 2961.7939    3.0000    1.4997    1.4654    3.1434    1.9896    3.5543    0.4255  1.0399E+00     -1.4948  1.8603E-01
 2961.8132    3.0000    1.4997    1.4651    3.1486    1.9933    3.5538    0.4263  1.0387E+00     -1.4948  1.8296E-01
 2961.8325    3.0000    1.4997    1.4647    3.1538    1.9970    3.5532    0.4272  1.0375E+00     -1.4948  1.7994E-01
 2961.8513    3.0000    1.4997    1.4643    3.1591    2.0007    3.5527    0.4281  1.0363E+00     -1.4948  1.7697E-01
 2961.8701    3.0000    1.4997    1.4640    3.1643    2.0043    3.5522    0.4289  1.0350E+00     -1.4948  1.7404E-01
 2961.8887    3.0000    1.4997    1.4636    3.1695    2.0080    3.5516    0.4298  1.0338E+00     -1.4948  1.7115E-01
 2961.9072    3.0000    1.4997    1.4632    3.1748    2.0117    3.5511    0.4307  1.0326E+00     -1.4948  1.6830E-01
 2961.9253    3.0000    1.4997    1.4628    3.1800    2.0154    3.5506    0.4315  1.0313E+00     -1.4948  1.6549E-01
 2961.9434    3.0000    1.4997    1.4625    3.1853    2.0191    3.5500    0.4324  1.0301E+00     -1.4948  1.6273E-01
 2961.9612    3.0000    1.4997    1.4621    3.1905    2.0228    3.5495    0.4333  1.0288E+00     -1.4948  1.6000E-01
 2961.9790    3.0000    1.4997    1.4617    3.1957    2.0265    3.5490    0.4341  1.0275E+00     -1.4948  1.5732E-01
 2961.9966    3.0000    1.4997    1.4613    3.2010    2.0301    3.5484    0.4350  1.0263E+00     -1.4948  1.5467E-01
 2962.0139    3.0000    1.4997    1.4609    3.2062    2.0338    3.5479    0.4359  1.0250E+00     -1.4948  1.5206E-01
 2962.0310    3.0000    1.4997    1.4605    3.2114    2.0375    3.5474    0.4368  1.0237E+00     -1.4948  1.4949E-01
 2962.0479    3.0000    1.4997    1.4600    3.2167    2.0412    3.5468    0.4376  1.0224E+00     -1.4948  1.4696E-01
 2962.0647    3.0000    1.4997    1.4596    3.2219    2.0449    3.5463    0.4385  1.0211E+00     -1.4948  1.4446E-01
 2962.0813    3.0000    1.4997    1.4592    3.2272    2.0486    3.5458    0.4394  1.0198E+00     -1.4948  1.4200E-01
 2962.0979    3.0000    1.4997    1.4588    3.2324    2.0523    3.5452    0.4403  1.0185E+00     -1.4948  1.3958E-01
 2962.1143    3.0000    1.4997    1.4583    3.2376    2.0560    3.5447    0.4412  1.0172E+00     -1.4948  1.3719E-01
 2962.1304    3.0000    1.4997    1.4579    3.2429    2.0597    3.5441    0.4421  1.0159E+00     -1.4948  1.3484E-01
 2962.1462    3.0000    1.4997    1.4575    3.2481    2.0634    3.5436    0.4429  1.0145E+00     -1.4948  1.3252E-01
 2962.1621    3.0000    1.4997    1.4570    3.2533    2.0671    3.5430    0.4438  1.0132E+00     -1.4948  1.3024E-01
 2962.1777    3.0000    1.4997    1.4566    3.2586    2.0708    3.5425    0.4447  1.0118E+00     -1.4948  1.2798E-01
 2962.1934    3.0000    1.4997    1.4561    3.2638    2.0745    3.5420    0.4456  1.0105E+00     -1.4948  1.2576E-01
 2962.2087    3.0000    1.4997    1.4557    3.2691    2.0782    3.5414    0.4465  1.0091E+00     -1.4948  1.2358E-01
 2962.2239    3.0000    1.4997    1.4552    3.2743    2.0819    3.5409    0.4474  1.0078E+00     -1.4948  1.2142E-01
 2962.2390    3.0000    1.4997    1.4547    3.2795    2.0857    3.5403    0.4483  1.0064E+00     -1.4948  1.1930E-01
 2962.2539    3.0000    1.4997    1.4543    3.2848    2.0894    3.5398    0.4492  1.0050E+00     -1.4948  1.1721E-01
 2962.2686    3.0000    1.4997    1.4538    3.2900    2.0931    3.5392    0.4501  1.0036E+00     -1.4948  1.1515E-01
 2962.2832    3.0000    1.4997    1.4533    3.2952    2.0968    3.5387    0.4510  1.0023E+00     -1.4948  1.1312E-01
 2962.2976    3.0000    1.4997    1.4528    3.3005    2.1005    3.5381    0.4519  1.0009E+00     -1.4948  1.1112E-01
 2962.3120    3.0000    1.4997    1.4523    3.3057    2.1042    3.5376    0.4528  9.9945E-01     -1.4948  1.0914E-01
 2962.3262    3.0000    1.4997    1.4518    3.3110    2.1080    3.5370    0.4538  9.9804E-01     -1.4948  1.0720E-01
 2962.3403    3.0000    1.4997    1.4513    3.3162    2.1117    3.5365    0.4547  9.9662E-01     -1.4948  1.0529E-01
 2962.3540    3.0000    1.4997    1.4508    3.3214    2.1154    3.5359    0.4556  9.9519E-01     -1.4948  1.0340E-01
 2962.3679    3.0000    1.4997    1.4503    3.3267    2.1191    3.5354    0.4565  9.9375E-01     -1.4948  1.0154E-01
 2962.3816    3.0000    1.4997    1.4497    3.3319    2.1228    3.5348    0.4574  9.9231E-01     -1.4948  9.9712E-02
 2962.3950    3.0000    1.4997    1.4492    3.3371    2.1266    3.5343    0.4583  9.9086E-01     -1.4948  9.7908E-02
 2962.4082    3.0000    1.4997    1.4487    3.3424    2.1303    3.5337    0.4593  9.8940E-01     -1.4948  9.6130E-02
 2962.4216    3.0000    1.4997    1.4481    3.3476    2.1340    3.5332    0.4602  9.8794E-01     -1.4948  9.4379E-02
 2962.4346    3.0000    1.4997    1.4476    3.3529    2.1378    3.5326    0.4611  9.8646E-01     -1.4948  9.2654E-02
 2962.4475    3.0000    1.4997    1.4470    3.3581    2.1415    3.5320    0.4620  9.8498E-01     -1.4948  9.0954E-02
 2962.4604    3.0000    1.4997    1.4465    3.3633    2.1452    3.5315    0.4630  9.8349E-01     -1.4948  8.9280E-02
 2962.4731    3.0000    1.4997    1.4459    3.3686    2.1490    3.5309    0.4639  9.8200E-01     -1.4948  8.7630E-02
 2962.4856    3.0000    1.4997    1.4453    3.3738    2.1527    3.5304    0.4648  9.8049E-01     -1.4948  8.6005E-02
 2962.4980    3.0000    1.4997    1.4448    3.3791    2.1564    3.5298    0.4658  9.7898E-01     -1.4948  8.4404E-02
 2962.5103    3.0000    1.4997    1.4442    3.3843    2.1602    3.5293    0.4667  9.7745E-01     -1.4948  8.2827E-02
 2962.5225    3.0000    1.4997    1.4436    3.3895    2.1639    3.5287    0.4677  9.7592E-01     -1.4948  8.1273E-02
 2962.5347    3.0000    1.4997    1.4430    3.3948    2.1677    3.5281    0.4686  9.7439E-01     -1.4948  7.9742E-02
 2962.5466    3.0000    1.4997    1.4424    3.4000    2.1714    3.5276    0.4695  9.7284E-01     -1.4948  7.8235E-02
 2962.5583    3.0000    1.4997    1.4418    3.4052    2.1752    3.5270    0.4705  9.7128E-01     -1.4948  7.6750E-02
 2962.5701    3.0000    1.4997    1.4411    3.4105    2.1789    3.5264    0.4714  9.6972E-01     -1.4948  7.5287E-02
 2962.5818    3.0000    1.4997    1.4405    3.4157    2.1826    3.5259    0.4724  9.6814E-01     -1.4948  7.3846E-02
 2962.5933    3.0000    1.4997    1.4399    3.4210    2.1864    3.5253    0.4733  9.6656E-01     -1.4948  7.2427E-02
 2962.6045    3.0000    1.4997    1.4392    3.4262    2.1901    3.5247    0.4743  9.6497E-01     -1.4948  7.1029E-02
 2962.6133    4.0000    1.4387    1.4387    1.8091    1.0926    3.6692    0.4754  6.8516E-01   -440.5148  1.0046E+01
 2963.9287    4.0000    1.4387    1.4386    1.8091    1.0929    3.6691    0.4758  6.2764E-01   -440.5148  1.0489E+01
 2965.2441    4.0000    1.4387    1.4384    1.8091    1.0931    3.6690    0.4763  5.7479E-01   -440.5148  1.0947E+01
 2966.5593    4.0000    1.4387    1.4383    1.8092    1.0933    3.6689    0.4767  5.2625E-01   -440.5148  1.1421E+01
 2967.8748    4.0000    1.4387    1.4382    1.8093    1.0935    3.6688    0.4771  4.8170E-01   -440.5148  1.1912E+01
 2969.1899    4.0000    1.4387    1.4380    1.8094    1.0938    3.6687    0.4775  4.4083E-01   -440.5148  1.2419E+01
 2970.5054    4.0000    1.4387    1.4379    1.8096    1.0940    3.6687    0.4779  4.0337E-01   -440.5148  1.2942E+01
 2971.8208    4.0000    1.4387    1.4377    1.8099    1.0943    3.6686    0.4783  3.6904E-01   -440.5148  1.3481E+01
 2973.1360    4.0000    1.4387    1.4376    1.8102    1.0946    3.6685    0.4787  3.3760E-01   -440.5148  1.4035E+01
 2974.4514    4.0000    1.4387    1.4374    1.8105    1.0949    3.6685    0.4792  3.0882E-01   -440.5148  1.4604E+01
 2975.7668    4.0000    1.4387    1.4373    1.8110    1.0952    3.6684    0.4796  2.8250E-01   -440.5148  1.5187E+01
 2977.0820    4.0000    1.4387    1.4371    1.8114    1.0955    3.6684    0.4800  2.5843E-01   -440.5148  1.5783E+01
 2978.3975    4.0000    1.4387    1.4370    1.8120    1.0958    3.6684    0.4804  2.3643E-01   -440.5148  1.6391E+01
 2979.7129    4.0000    1.4387    1.4368    1.8126    1.0962    3.6683    0.4808  2.1633E-01   -440.5148  1.7010E+01
 2981.0281    4.0000    1.4387    1.4367    1.8133    1.0966    3.6683    0.4812  1.9798E-01   -440.5148  1.7639E+01
 2982.3435    4.0000    1.4387    1.4365    1.8141    1.0970    3.6683    0.4816  1.8123E-01   -440.5148  1.8276E+01
 2983.6589    4.0000    1.4387    1.4364    1.8149    1.0974    3.6683    0.4820  1.6595E-01   -440.5148  1.8920E+01
 2984.9741    4.0000    1.4387    1.4362    1.8159    1.0979    3.6683    0.4825  1.5202E-01   -440.5148  1.9568E+01
 2986.2896    4.0000    1.4387    1.4361    1.8169    1.0984    3.6683    0.4829  1.3931E-01   -440.5148  2.0220E+01
 2987.6047    4.0000    1.4387    1.4359    1.8179    1.0989    3.6683    0.4833  1.2774E-01   -440.5148  2.0872E+01
 2988.9202    4.0000    1.4387    1.4358    1.8191    1.0994    3.6683    0.4837  1.1719E-01   -440.5148  2.1524E+01
 2990.2356    4.0000    1.4387    1.4356    1.8204    1.1000    3.6684    0.4841  1.0759E-01   -440.5148  2.2172E+01
 2991.5508    4.0000    1.4387    1.4355    1.8217    1.1006    3.6684    0.4845  9.8846E-02   -440.5148  2.2815E+01
 2992.8662    4.0000    1.4387    1.4353    1.8231    1.1013    3.6684    0.4849  9.0889E-02   -440.5148  2.3450E+01
 2994.1816    4.0000    1.4387    1.4352    1.8246    1.1020    3.6684    0.4854  8.3650E-02   -440.5148  2.4074E+01
 2995.4968    4.0000    1.4387    1.4350    1.8262    1.1028    3.6685    0.4858  7.7065E-02   -440.5148  2.4686E+01
 2996.8123    4.0000    1.4387    1.4349    1.8279    1.1035    3.6685    0.4862  7.1078E-02   -440.5148  2.5282E+01
 2998.1277    4.0000    1.4387    1.4347    1.8297    1.1044    3.6685    0.4866  6.5635E-02   -440.5148  2.5860E+01
 2999.4429    4.0000    1.4387    1.4345    1.8316    1.1052    3.6686    0.4870  6.0689E-02   -440.5148  2.6418E+01
 3000.7583    4.0000    1.4387    1.4344    1.8336    1.1062    3.6686    0.4874  5.6195E-02   -440.5148  2.6953E+01
 3002.0737    4.0000    1.4387    1.4342    1.8357    1.1071    3.6686    0.4878  5.2114E-02   -440.5148  2.7463E+01
 3003.3889    4.0000    1.4387    1.4341    1.8379    1.1082    3.6687    0.4882  4.8409E-02   -440.5148  2.7946E+01
 3004.7043    4.0000    1.4387    1.4339    1.8401    1.1092    3.6687    0.4887  4.5047E-02   -440.5148  2.8399E+01
 3006.0195    4.0000    1.4387    1.4337    1.8425    1.1104    3.6687    0.4891  4.1998E-02   -440.5148  2.8820E+01
 3007.3350    4.0000    1.4387    1.4336    1.8450    1.1116    3.6687    0.4895  3.9234E-02   -440.5148  2.9208E+01
 3008.6504    4.0000    1.4387    1.4334    1.8476    1.1128    3.6688    0.4899  3.6730E-02   -440.5148  2.9560E+01
 3009.9656    4.0000    1.4387    1.4332    1.8503    1.1141    3.6688    0.4903  3.4464E-02   -440.5148  2.9875E+01
 3011.2810    4.0000    1.4387    1.4331    1.8531    1.1155    3.6688    0.4907  3.2415E-02   -440.5148  3.0152E+01
 3012.5964    4.0000    1.4387    1.4329    1.8560    1.1169    3.6688    0.4911  3.0565E-02   -440.5148  3.0390E+01
 3013.9116    4.0000    1.4387    1.4327    1.8590    1.1184    3.6688    0.4916  2.8897E-02   -440.5148  3.0586E+01
 3015.2271    4.0000    1.4387    1.4326    1.8621    1.1199    3.6688    0.4920  2.7396E-02   -440.5148  3.0741E+01
 3016.5425    4.0000    1.4387    1.4324    1.8653    1.1215    3.6688    0.4924  2.6049E-02   -440.5148  3.0854E+01
 3017.8577    4.0000    1.4387    1.4322    1.8686    1.1232    3.6688    0.4928  2.4844E-02   -440.5148  3.0924E+01
 3019.1731    4.0000    1.4387    1.4320    1.8721    1.1250    3.6688    0.4932  2.3770E-02   -440.5148  3.0951E+01
 3020.4885    4.0000    1.4387    1.4318    1.8756    1.1268    3.6688    0.4936  2.2818E-02   -440.5148  3.0934E+01
 3021.8037    4.0000    1.4387    1.4317    1.8793    1.1287    3.6687    0.4940  2.1979E-02   -440.5148  3.0875E+01
 3023.1191    4.0000    1.4387    1.4315    1.8831    1.1307    3.6687    0.4944  2.1246E-02   -440.5148  3.0772E+01
 3024.4343    4.0000    1.4387    1.4313    1.8870    1.1327    3.6686    0.4949  2.0613E-02   -440.5148  3.0626E+01
 3025.7498    4.0000    1.4387    1.4311    1.8910    1.1348    3.6686    0.4953  2.0075E-02   -440.5148  3.0438E+01
 3027.0652    4.0000    1.4387    1.4309    1.8951    1.1371    3.6685    0.4957  1.9626E-02   -440.5148  3.0208E+01
 3028.3804    4.0000    1.4387    1.4307    1.8993    1.1393    3.6684    0.4961  1.9264E-02   -440.5148  2.9937E+01
 3029.6958    4.0000    1.4387    1.4305    1.9036    1.1417    3.6683    0.4965  1.8985E-02   -440.5148  2.9626E+01
 3031.0112    4.0000    1.4387    1.4303    1.9081    1.1441    3.6682    0.4969  1.8788E-02   -440.5148  2.9276E+01
 3032.3264    4.0000    1.4387    1.4301    1.9127    1.1467    3.6681    0.4973  1.8672E-02   -440.5148  2.8888E+01
 3033.6418    4.0000    1.4387    1.4299    1.9174    1.1493    3.6680    0.4978  1.8637E-02   -440.5148  2.8463E+01
 3034.9573    4.0000    1.4387    1.4297    1.9222    1.1520    3.6678    0.4982  1.8682E-02   -440.5148  2.8002E+01
 3036.2725    4.0000    1.4387    1.4294    1.9271    1.1548    3.6676    0.4986  1.8810E-02   -440.5148  2.7508E+01
 3037.5879    4.0000    1.4387    1.4292    1.9321    1.1577    3.6675    0.4990  1.9023E-02   -440.5148  2.6980E+01
 3038.9031    4.0000    1.4387    1.4290    1.9373    1.1607    3.6673    0.4994  1.9324E-02   -440.5148  2.6421E+01
 3040.2185    4.0000    1.4387    1.4288    1.9426    1.1637    3.6670    0.4998  1.9718E-02   -440.5148  2.5833E+01
 3041.5339    4.0000    1.4387    1.4285    1.9480    1.1669    3.6668    0.5002  2.0209E-02   -440.5148  2.5217E+01
 3042.8491    4.0000    1.4387    1.4283    1.9535    1.1702    3.6666    0.5006  2.0806E-02   -440.5148  2.4575E+01
 3044.1646    4.0000    1.4387    1.4280    1.9591    1.1735    3.6663    0.5011  2.1516E-02   -440.5148  2.3909E+01
 3045.4800    4.0000    1.4387    1.4278    1.9649    1.1770    3.6660    0.5015  2.2348E-02   -440.5148  2.3221E+01
 3046.7952    4.0000    1.4387    1.4275    1.9708    1.1805    3.6657    0.5019  2.3315E-02   -440.5148  2.2513E+01
 3048.1106    4.0000    1.4387    1.4273    1.9768    1.1842    3.6654    0.5023  2.4429E-02   -440.5148  2.1787E+01
 3049.4260    4.0000    1.4387    1.4270    1.9829    1.1880    3.6650    0.5027  2.5706E-02   -440.5148  2.1046E+01
 3050.7412    4.0000    1.4387    1.4267    1.9891    1.1918    3.6646    0.5031  2.7164E-02   -440.5148  2.0291E+01
 3052.0566    4.0000    1.4387    1.4265    1.9955    1.1958    3.6642    0.5035  2.8823E-02   -440.5148  1.9526E+01
 3053.3721    4.0000    1.4387    1.4262    2.0020    1.1999    3.6638    0.5040  3.0707E-02   -440.5148  1.8752E+01
 3054.6873    4.0000    1.4387    1.4259    2.0086    1.2041    3.6634    0.5044  3.2845E-02   -440.5148  1.7973E+01
 3056.0027    4.0000    1.4387    1.4256    2.0153    1.2084    3.6629    0.5048  3.5267E-02   -440.5148  1.7190E+01
 3057.3179    4.0000    1.4387    1.4253    2.0222    1.2128    3.6624    0.5052  3.8011E-02   -440.5148  1.6406E+01
 3058.6333    4.0000    1.4387    1.4249    2.0291    1.2173    3.6619    0.5056  4.1118E-02   -440.5148  1.5624E+01
 3059.9487    4.0000    1.4387    1.4246    2.0362    1.2220    3.6613    0.5060  4.4637E-02   -440.5148  1.4847E+01
 3061.2639    4.0000    1.4387    1.4243    2.0434    1.2268    3.6608    0.5064  4.8623E-02   -440.5148  1.4076E+01
 3062.5793    4.0000    1.4387    1.4239    2.0508    1.2316    3.6602    0.5068  5.3141E-02   -440.5148  1.3315E+01
 3063.8948    4.0000    1.4387    1.4236    2.0582    1.2366    3.6595    0.5073  5.8264E-02   -440.5148  1.2566E+01
 3065.2100    4.0000    1.4387    1.4232    2.0658    1.2417    3.6589    0.5077  6.4078E-02   -440.5148  1.1831E+01
 3066.5254    4.0000    1.4387    1.4228    2.0735    1.2470    3.6582    0.5081  7.0679E-02   -440.5148  1.1113E+01
 3067.8408    4.0000    1.4387    1.4225    2.0814    1.2523    3.6574    0.5085  7.8181E-02   -440.5148  1.0413E+01
 3069.1560    4.0000    1.4387    1.4221    2.0893    1.2578    3.6567    0.5089  8.6713E-02   -440.5148  9.7340E+00
 3070.4714    4.0000    1.4387    1.4217    2.0974    1.2634    3.6559    0.5093  9.6425E-02   -440.5148  9.0771E+00
 3071.7869    4.0000    1.4387    1.4212    2.1056    1.2692    3.6551    0.5097  1.0749E-01   -440.5148  8.4439E+00
 3073.1021    4.0000    1.4387    1.4208    2.1139    1.2750    3.6542    0.5102  1.2010E-01   -440.5148  7.8359E+00
 3074.4175    4.0000    1.4387    1.4203    2.1224    1.2810    3.6533    0.5106  1.3449E-01   -440.5148  7.2541E+00
 3075.7327    4.0000    1.4387    1.4199    2.1309    1.2872    3.6524    0.5110  1.5093E-01   -440.5148  6.6994E+00
 3077.0481    4.0000    1.4387    1.4194    2.1396    1.2934    3.6515    0.5114  1.6971E-01   -440.5148  6.1724E+00
 3078.3635    4.0000    1.4387    1.4189    2.1484    1.2998    3.6505    0.5118  1.9119E-01   -440.5148  5.6734E+00
 3079.6787    4.0000    1.4387    1.4184    2.1574    1.3064    3.6494    0.5122  2.1577E-01   -440.5148  5.2026E+00
 3080.9941    4.0000    1.4387    1.4178    2.1664    1.3130    3.6484    0.5126  2.4393E-01   -440.5148  4.7600E+00
 3082.3096    4.0000    1.4387    1.4173    2.1756    1.3199    3.6472    0.5130  2.7619E-01   -440.5148  4.3452E+00
 3083.6248    4.0000    1.4387    1.4167    2.1849    1.3268    3.6461    0.5135  3.1319E-01   -440.5148  3.9578E+00
 3084.9402    4.0000    1.4387    1.4161    2.1944    1.3339    3.6449    0.5139  3.5564E-01   -440.5148  3.5972E+00
 3086.2556    4.0000    1.4387    1.4154    2.2039    1.3411    3.6437    0.5143  4.0438E-01   -440.5148  3.2626E+00
 3087.5708    4.0000    1.4387    1.4148    2.2136    1.3485    3.6424    0.5147  4.6036E-01   -440.5148  2.9530E+00
 3088.8862    4.0000    1.4387    1.4141    2.2234    1.3560    3.6411    0.5151  5.2469E-01   -440.5148  2.6675E+00
 3090.2017    4.0000    1.4387    1.4134    2.2333    1.3637    3.6397    0.5155  5.9866E-01   -440.5148  2.4049E+00
 3091.5168    4.0000    1.4387    1.4127    2.2434    1.3715    3.6383    0.5159  6.8374E-01   -440.5148  2.1641E+00
 3092.8323    4.0000    1.4387    1.4119    2.2535    1.3795    3.6369    0.5164  7.8164E-01   -440.5148  1.9438E+00
 3094.1475    4.0000    1.4387    1.4111    2.2638    1.3876    3.6354    0.5168  8.9434E-01   -440.5148  1.7429E+00
 3094.1479    5.0000    1.4387    1.4111    2.2639    1.3877    3.6354    0.5168  8.9434E-01   -440.5148  1.7426E+00
 3094.2307    5.0000    1.4387    1.4111    2.2744    1.3945    3.6346    0.5168  8.9429E-01   -440.5148  1.6915E+00
 3094.3115    5.0000    1.4387    1.4110    2.2849    1.4014    3.6338    0.5168  8.9423E-01   -440.5148  1.6417E+00
 3094.3911    5.0000    1.4387    1.4109    2.2954    1.4083    3.6330    0.5168  8.9418E-01   -440.5148  1.5934E+00
 3094.4690    5.0000    1.4387    1.4109    2.3060    1.4152    3.6322    0.5168  8.9412E-01   -440.5148  1.5465E+00
 3094.5452    5.0000    1.4387    1.4108    2.3165    1.4221    3.6313    0.5168  8.9406E-01   -440.5148  1.5009E+00
 3094.6199    5.0000    1.4387    1.4108    2.3270    1.4290    3.6305    0.5168  8.9401E-01   -440.5148  1.4567E+00
 3094.6931    5.0000    1.4387    1.4107    2.3376    1.4359    3.6297    0.5168  8.9395E-01   -440.5148  1.4137E+00
 3094.7649    5.0000    1.4387    1.4107    2.3481    1.4428    3.6289    0.5168  8.9389E-01   -440.5148  1.3719E+00
 3094.8352    5.0000    1.4387    1.4106    2.3586    1.4498    3.6280    0.5168  8.9383E-01   -440.5148  1.3313E+00
 3094.9043    5.0000    1.4387    1.4105    2.3691    1.4567    3.6272    0.5168  8.9376E-01   -440.5148  1.2919E+00
 3094.9717    5.0000    1.4387    1.4105    2.3797    1.4636    3.6264    0.5168  8.9370E-01   -440.5148  1.2537E+00
