           6
   377.536926    
   379.787720    
   382.211243    
   473.381073    
   476.414154    
   477.568634    
 Tev(Myr)    type      Mo        Mt      log10(L)  log10(R) log10(Teff)  Mc        Menv              epoch      spin                                  
  476.5842    6.0000    2.9998    2.9266    3.8791    2.3984    3.5338    0.6782  2.2485E+00     -0.0624  1.1647E-01
  476.5892    6.0000    2.9998    2.9260    3.8806    2.3995    3.5337    0.6784  2.2476E+00     -0.0624  1.1574E-01
  476.5942    6.0000    2.9998    2.9253    3.8821    2.4006    3.5335    0.6786  2.2468E+00     -0.0624  1.1501E-01
  476.5992    6.0000    2.9998    2.9247    3.8837    2.4017    3.5333    0.6788  2.2459E+00     -0.0624  1.1428E-01
  476.6042    6.0000    2.9998    2.9240    3.8852    2.4028    3.5332    0.6790  2.2450E+00     -0.0624  1.1355E-01
  476.6092    6.0000    2.9998    2.9234    3.8868    2.4040    3.5330    0.6793  2.2441E+00     -0.0624  1.1283E-01
  476.6142    6.0000    2.9998    2.9227    3.8883    2.4051    3.5328    0.6795  2.2432E+00     -0.0624  1.1210E-01
  476.6192    6.0000    2.9998    2.9220    3.8898    2.4062    3.5326    0.6797  2.2423E+00     -0.0624  1.1138E-01
  476.6242    6.0000    2.9998    2.9214    3.8914    2.4073    3.5325    0.6799  2.2414E+00     -0.0624  1.1066E-01
  476.6292    6.0000    2.9998    2.9207    3.8930    2.4084    3.5323    0.6802  2.2405E+00     -0.0624  1.0994E-01
  476.6342    6.0000    2.9998    2.9200    3.8945    2.4096    3.5321    0.6804  2.2396E+00     -0.0624  1.0922E-01
  476.6392    6.0000    2.9998    2.9193    3.8961    2.4107    3.5319    0.6806  2.2387E+00     -0.0624  1.0851E-01
  476.6442    6.0000    2.9998    2.9186    3.8977    2.4119    3.5318    0.6808  2.2378E+00     -0.0624  1.0779E-01
  476.6492    6.0000    2.9998    2.9179    3.8992    2.4130    3.5316    0.6811  2.2368E+00     -0.0624  1.0708E-01
  476.6542    6.0000    2.9998    2.9172    3.9008    2.4141    3.5314    0.6813  2.2359E+00     -0.0624  1.0637E-01
  476.6592    6.0000    2.9998    2.9165    3.9024    2.4153    3.5312    0.6815  2.2350E+00     -0.0624  1.0565E-01
  476.6642    6.0000    2.9998    2.9158    3.9040    2.4164    3.5310    0.6818  2.2340E+00     -0.0624  1.0495E-01
  476.6692    6.0000    2.9998    2.9151    3.9056    2.4176    3.5309    0.6820  2.2331E+00     -0.0624  1.0424E-01
  476.6742    6.0000    2.9998    2.9143    3.9072    2.4188    3.5307    0.6822  2.2321E+00     -0.0624  1.0353E-01
  476.6792    6.0000    2.9998    2.9136    3.9088    2.4199    3.5305    0.6825  2.2311E+00     -0.0624  1.0283E-01
  476.6842    6.0000    2.9998    2.9129    3.9104    2.4211    3.5303    0.6827  2.2302E+00     -0.0624  1.0213E-01
  476.6892    6.0000    2.9998    2.9121    3.9120    2.4223    3.5301    0.6829  2.2292E+00     -0.0624  1.0143E-01
  476.6942    6.0000    2.9998    2.9114    3.9136    2.4234    3.5300    0.6832  2.2282E+00     -0.0624  1.0073E-01
  476.6992    6.0000    2.9998    2.9107    3.9152    2.4246    3.5298    0.6834  2.2272E+00     -0.0624  1.0003E-01
  476.7042    6.0000    2.9998    2.9099    3.9169    2.4258    3.5296    0.6837  2.2262E+00     -0.0624  9.9335E-02
  476.7092    6.0000    2.9998    2.9091    3.9185    2.4270    3.5294    0.6839  2.2252E+00     -0.0624  9.8641E-02
  476.7142    6.0000    2.9998    2.9084    3.9201    2.4282    3.5292    0.6841  2.2242E+00     -0.0624  9.7949E-02
  476.7192    6.0000    2.9998    2.9076    3.9218    2.4294    3.5290    0.6844  2.2232E+00     -0.0624  9.7258E-02
  476.7242    6.0000    2.9998    2.9068    3.9234    2.4306    3.5288    0.6846  2.2222E+00     -0.0624  9.6569E-02
  476.7292    6.0000    2.9998    2.9061    3.9251    2.4318    3.5287    0.6849  2.2212E+00     -0.0624  9.5882E-02
  476.7342    6.0000    2.9998    2.9053    3.9267    2.4330    3.5285    0.6851  2.2202E+00     -0.0624  9.5196E-02
  476.7392    6.0000    2.9998    2.9045    3.9284    2.4342    3.5283    0.6854  2.2191E+00     -0.0624  9.4512E-02
  476.7442    6.0000    2.9998    2.9037    3.9301    2.4354    3.5281    0.6856  2.2181E+00     -0.0624  9.3830E-02
  476.7492    6.0000    2.9998    2.9029    3.9317    2.4366    3.5279    0.6859  2.2171E+00     -0.0624  9.3149E-02
  476.7542    6.0000    2.9998    2.9021    3.9334    2.4378    3.5277    0.6861  2.2160E+00     -0.0624  9.2470E-02
  476.7592    6.0000    2.9998    2.9013    3.9351    2.4391    3.5275    0.6864  2.2149E+00     -0.0624  9.1793E-02
  476.7642    6.0000    2.9998    2.9005    3.9368    2.4403    3.5273    0.6866  2.2139E+00     -0.0624  9.1118E-02
  476.7692    6.0000    2.9998    2.8997    3.9385    2.4415    3.5271    0.6869  2.2128E+00     -0.0624  9.0444E-02
  476.7742    6.0000    2.9998    2.8988    3.9402    2.4428    3.5269    0.6871  2.2117E+00     -0.0624  8.9772E-02
  476.7792    6.0000    2.9998    2.8980    3.9419    2.4440    3.5267    0.6874  2.2106E+00     -0.0624  8.9101E-02
  476.7842    6.0000    2.9998    2.8972    3.9436    2.4453    3.5265    0.6876  2.2095E+00     -0.0624  8.8433E-02
  476.7892    6.0000    2.9998    2.8963    3.9453    2.4465    3.5263    0.6879  2.2084E+00     -0.0624  8.7766E-02
  476.7942    6.0000    2.9998    2.8955    3.9470    2.4478    3.5261    0.6881  2.2073E+00     -0.0624  8.7101E-02
  476.7992    6.0000    2.9998    2.8946    3.9488    2.4490    3.5259    0.6884  2.2062E+00     -0.0624  8.6438E-02
  476.8042    6.0000    2.9998    2.8937    3.9505    2.4503    3.5257    0.6886  2.2051E+00     -0.0624  8.5776E-02
  476.8092    6.0000    2.9998    2.8929    3.9522    2.4516    3.5255    0.6889  2.2040E+00     -0.0624  8.5116E-02
  476.8142    6.0000    2.9998    2.8920    3.9540    2.4528    3.5253    0.6892  2.2028E+00     -0.0624  8.4459E-02
  476.8192    6.0000    2.9998    2.8911    3.9557    2.4541    3.5251    0.6894  2.2017E+00     -0.0624  8.3802E-02
  476.8242    6.0000    2.9998    2.8902    3.9575    2.4554    3.5249    0.6897  2.2005E+00     -0.0624  8.3148E-02
  476.8292    6.0000    2.9998    2.8893    3.9592    2.4567    3.5247    0.6900  2.1994E+00     -0.0624  8.2495E-02
  476.8342    6.0000    2.9998    2.8884    3.9610    2.4580    3.5245    0.6902  2.1982E+00     -0.0624  8.1845E-02
  476.8392    6.0000    2.9998    2.8875    3.9628    2.4593    3.5243    0.6905  2.1970E+00     -0.0624  8.1196E-02
  476.8442    6.0000    2.9998    2.8866    3.9645    2.4606    3.5241    0.6907  2.1959E+00     -0.0624  8.0549E-02
  476.8492    6.0000    2.9998    2.8857    3.9663    2.4619    3.5239    0.6910  2.1947E+00     -0.0624  7.9903E-02
  476.8542    6.0000    2.9998    2.8848    3.9681    2.4632    3.5237    0.6913  2.1935E+00     -0.0624  7.9260E-02
  476.8592    6.0000    2.9998    2.8838    3.9699    2.4645    3.5235    0.6916  2.1923E+00     -0.0624  7.8618E-02
  476.8642    6.0000    2.9998    2.8829    3.9717    2.4658    3.5233    0.6918  2.1910E+00     -0.0624  7.7979E-02
  476.8692    6.0000    2.9998    2.8819    3.9735    2.4671    3.5231    0.6921  2.1898E+00     -0.0624  7.7341E-02
  476.8742    6.0000    2.9998    2.8810    3.9753    2.4684    3.5229    0.6924  2.1886E+00     -0.0624  7.6705E-02
  476.8792    6.0000    2.9998    2.8800    3.9771    2.4698    3.5227    0.6926  2.1874E+00     -0.0624  7.6071E-02
  476.8842    6.0000    2.9998    2.8790    3.9790    2.4711    3.5225    0.6929  2.1861E+00     -0.0624  7.5438E-02
  476.8892    6.0000    2.9998    2.8781    3.9808    2.4724    3.5222    0.6932  2.1848E+00     -0.0624  7.4808E-02
  476.8942    6.0000    2.9998    2.8771    3.9826    2.4738    3.5220    0.6935  2.1836E+00     -0.0624  7.4180E-02
  476.8992    6.0000    2.9998    2.8761    3.9845    2.4751    3.5218    0.6938  2.1823E+00     -0.0624  7.3553E-02
  476.9042    6.0000    2.9998    2.8751    3.9863    2.4765    3.5216    0.6940  2.1810E+00     -0.0624  7.2929E-02
  476.9092    6.0000    2.9998    2.8741    3.9882    2.4779    3.5214    0.6943  2.1797E+00     -0.0624  7.2306E-02
  476.9142    6.0000    2.9998    2.8730    3.9900    2.4792    3.5212    0.6946  2.1784E+00     -0.0624  7.1685E-02
  476.9192    6.0000    2.9998    2.8720    3.9919    2.4806    3.5210    0.6949  2.1771E+00     -0.0624  7.1066E-02
  476.9242    6.0000    2.9998    2.8710    3.9938    2.4820    3.5207    0.6952  2.1758E+00     -0.0624  7.0450E-02
  476.9292    6.0000    2.9998    2.8699    3.9957    2.4833    3.5205    0.6955  2.1745E+00     -0.0624  6.9835E-02
  476.9342    6.0000    2.9998    2.8689    3.9976    2.4847    3.5203    0.6957  2.1731E+00     -0.0624  6.9222E-02
  476.9392    6.0000    2.9998    2.8678    3.9995    2.4861    3.5201    0.6960  2.1718E+00     -0.0624  6.8611E-02
  476.9442    6.0000    2.9998    2.8668    4.0014    2.4875    3.5198    0.6963  2.1704E+00     -0.0624  6.8002E-02
  476.9492    6.0000    2.9998    2.8657    4.0033    2.4889    3.5196    0.6966  2.1691E+00     -0.0624  6.7395E-02
  476.9542    6.0000    2.9998    2.8646    4.0052    2.4903    3.5194    0.6969  2.1677E+00     -0.0624  6.6790E-02
  476.9592    6.0000    2.9998    2.8635    4.0071    2.4917    3.5192    0.6972  2.1663E+00     -0.0624  6.6188E-02
  476.9642    6.0000    2.9998    2.8624    4.0090    2.4932    3.5189    0.6975  2.1649E+00     -0.0624  6.5587E-02
  476.9692    6.0000    2.9998    2.8613    4.0110    2.4946    3.5187    0.6978  2.1635E+00     -0.0624  6.4988E-02
  476.9742    6.0000    2.9998    2.8602    4.0129    2.4960    3.5185    0.6981  2.1621E+00     -0.0624  6.4391E-02
  476.9792    6.0000    2.9998    2.8591    4.0149    2.4974    3.5183    0.6984  2.1607E+00     -0.0624  6.3797E-02
  476.9842    6.0000    2.9998    2.8579    4.0168    2.4989    3.5180    0.6987  2.1592E+00     -0.0624  6.3204E-02
  476.9892    6.0000    2.9998    2.8568    4.0188    2.5003    3.5178    0.6990  2.1578E+00     -0.0624  6.2614E-02
  476.9942    6.0000    2.9998    2.8556    4.0207    2.5018    3.5176    0.6993  2.1563E+00     -0.0624  6.2025E-02
  476.9992    6.0000    2.9998    2.8544    4.0227    2.5032    3.5173    0.6996  2.1548E+00     -0.0624  6.1439E-02
  477.0042    6.0000    2.9998    2.8533    4.0247    2.5047    3.5171    0.6999  2.1534E+00     -0.0624  6.0855E-02
  477.0092    6.0000    2.9998    2.8521    4.0267    2.5062    3.5169    0.7002  2.1519E+00     -0.0624  6.0273E-02
  477.0142    6.0000    2.9998    2.8509    4.0287    2.5076    3.5166    0.7005  2.1504E+00     -0.0624  5.9693E-02
  477.0192    6.0000    2.9998    2.8497    4.0307    2.5091    3.5164    0.7008  2.1488E+00     -0.0624  5.9115E-02
  477.0242    6.0000    2.9998    2.8485    4.0327    2.5106    3.5162    0.7012  2.1473E+00     -0.0624  5.8539E-02
  477.0292    6.0000    2.9998    2.8472    4.0347    2.5121    3.5159    0.7015  2.1458E+00     -0.0624  5.7966E-02
  477.0342    6.0000    2.9998    2.8460    4.0368    2.5136    3.5157    0.7018  2.1442E+00     -0.0624  5.7395E-02
  477.0392    6.0000    2.9998    2.8448    4.0388    2.5151    3.5154    0.7021  2.1427E+00     -0.0624  5.6825E-02
  477.0442    6.0000    2.9998    2.8435    4.0408    2.5166    3.5152    0.7024  2.1411E+00     -0.0624  5.6259E-02
  477.0492    6.0000    2.9998    2.8422    4.0429    2.5181    3.5149    0.7027  2.1395E+00     -0.0624  5.5694E-02
  477.0542    6.0000    2.9998    2.8409    4.0450    2.5196    3.5147    0.7031  2.1379E+00     -0.0624  5.5132E-02
  477.0592    6.0000    2.9998    2.8397    4.0470    2.5212    3.5144    0.7034  2.1363E+00     -0.0624  5.4571E-02
  477.0642    6.0000    2.9998    2.8384    4.0491    2.5227    3.5142    0.7037  2.1346E+00     -0.0624  5.4013E-02
  477.0692    6.0000    2.9998    2.8370    4.0512    2.5242    3.5139    0.7040  2.1330E+00     -0.0624  5.3458E-02
  477.0742    6.0000    2.9998    2.8357    4.0533    2.5258    3.5137    0.7044  2.1313E+00     -0.0624  5.2904E-02
  477.0792    6.0000    2.9998    2.8344    4.0554    2.5273    3.5134    0.7047  2.1297E+00     -0.0624  5.2353E-02
  477.0842    6.0000    2.9998    2.8330    4.0575    2.5289    3.5132    0.7050  2.1280E+00     -0.0624  5.1804E-02
  477.0892    6.0000    2.9998    2.8317    4.0596    2.5305    3.5129    0.7054  2.1263E+00     -0.0624  5.1258E-02
  477.0942    6.0000    2.9998    2.8303    4.0617    2.5320    3.5127    0.7057  2.1246E+00     -0.0624  5.0714E-02
  477.0992    6.0000    2.9998    2.8289    4.0639    2.5336    3.5124    0.7060  2.1229E+00     -0.0624  5.0172E-02
  477.1042    6.0000    2.9998    2.8275    4.0660    2.5352    3.5122    0.7064  2.1211E+00     -0.0624  4.9632E-02
  477.1092    6.0000    2.9998    2.8261    4.0681    2.5368    3.5119    0.7067  2.1194E+00     -0.0624  4.9095E-02
  477.1142    6.0000    2.9998    2.8247    4.0703    2.5384    3.5117    0.7070  2.1176E+00     -0.0624  4.8560E-02
  477.1192    6.0000    2.9998    2.8232    4.0725    2.5400    3.5114    0.7074  2.1158E+00     -0.0624  4.8028E-02
  477.1242    6.0000    2.9998    2.8218    4.0746    2.5416    3.5111    0.7077  2.1141E+00     -0.0624  4.7498E-02
  477.1292    6.0000    2.9998    2.8203    4.0768    2.5432    3.5109    0.7081  2.1122E+00     -0.0624  4.6970E-02
  477.1342    6.0000    2.9998    2.8188    4.0790    2.5449    3.5106    0.7084  2.1104E+00     -0.0624  4.6445E-02
  477.1392    6.0000    2.9998    2.8173    4.0812    2.5465    3.5103    0.7088  2.1086E+00     -0.0624  4.5922E-02
  477.1442    6.0000    2.9998    2.8158    4.0834    2.5481    3.5101    0.7091  2.1067E+00     -0.0624  4.5402E-02
  477.1492    6.0000    2.9998    2.8143    4.0857    2.5498    3.5098    0.7095  2.1048E+00     -0.0624  4.4884E-02
  477.1542    6.0000    2.9998    2.8128    4.0879    2.5514    3.5095    0.7098  2.1030E+00     -0.0624  4.4369E-02
  477.1592    6.0000    2.9998    2.8112    4.0901    2.5531    3.5092    0.7102  2.1010E+00     -0.0624  4.3856E-02
  477.1642    6.0000    2.9998    2.8097    4.0924    2.5548    3.5090    0.7105  2.0991E+00     -0.0624  4.3346E-02
  477.1692    6.0000    2.9998    2.8081    4.0946    2.5565    3.5087    0.7109  2.0972E+00     -0.0624  4.2838E-02
  477.1742    6.0000    2.9998    2.8065    4.0969    2.5581    3.5084    0.7113  2.0952E+00     -0.0624  4.2332E-02
  477.1792    6.0000    2.9998    2.8049    4.0992    2.5598    3.5081    0.7116  2.0933E+00     -0.0624  4.1830E-02
  477.1842    6.0000    2.9998    2.8033    4.1015    2.5615    3.5079    0.7120  2.0913E+00     -0.0624  4.1329E-02
  477.1892    6.0000    2.9998    2.8016    4.1038    2.5633    3.5076    0.7124  2.0893E+00     -0.0624  4.0832E-02
  477.1942    6.0000    2.9998    2.8000    4.1061    2.5650    3.5073    0.7127  2.0872E+00     -0.0624  4.0337E-02
  477.1992    6.0000    2.9998    2.7983    4.1084    2.5667    3.5070    0.7131  2.0852E+00     -0.0624  3.9844E-02
  477.2042    6.0000    2.9998    2.7966    4.1107    2.5684    3.5067    0.7135  2.0831E+00     -0.0624  3.9355E-02
  477.2092    6.0000    2.9998    2.7949    4.1130    2.5702    3.5064    0.7138  2.0810E+00     -0.0624  3.8867E-02
  477.2142    6.0000    2.9998    2.7932    4.1154    2.5719    3.5061    0.7142  2.0789E+00     -0.0624  3.8383E-02
  477.2192    6.0000    2.9998    2.7914    4.1177    2.5737    3.5059    0.7146  2.0768E+00     -0.0624  3.7901E-02
  477.2242    6.0000    2.9998    2.7897    4.1201    2.5755    3.5056    0.7150  2.0747E+00     -0.0624  3.7422E-02
  477.2292    6.0000    2.9998    2.7879    4.1225    2.5772    3.5053    0.7154  2.0725E+00     -0.0624  3.6945E-02
  477.2342    6.0000    2.9998    2.7861    4.1249    2.5790    3.5050    0.7158  2.0703E+00     -0.0624  3.6472E-02
  477.2392    6.0000    2.9998    2.7843    4.1273    2.5808    3.5047    0.7161  2.0681E+00     -0.0624  3.6001E-02
  477.2442    6.0000    2.9998    2.7824    4.1297    2.5826    3.5044    0.7165  2.0659E+00     -0.0624  3.5532E-02
  477.2492    6.0000    2.9998    2.7806    4.1321    2.5844    3.5041    0.7169  2.0637E+00     -0.0624  3.5067E-02
  477.2542    6.0000    2.9998    2.7787    4.1345    2.5862    3.5038    0.7173  2.0614E+00     -0.0624  3.4604E-02
  477.2592    6.0000    2.9998    2.7768    4.1369    2.5881    3.5035    0.7177  2.0591E+00     -0.0624  3.4144E-02
  477.2642    6.0000    2.9998    2.7749    4.1394    2.5899    3.5032    0.7181  2.0568E+00     -0.0624  3.3687E-02
  477.2692    6.0000    2.9998    2.7730    4.1419    2.5918    3.5029    0.7185  2.0545E+00     -0.0624  3.3232E-02
  477.2742    6.0000    2.9998    2.7710    4.1443    2.5936    3.5025    0.7189  2.0521E+00     -0.0624  3.2781E-02
  477.2792    6.0000    2.9998    2.7690    4.1468    2.5955    3.5022    0.7193  2.0497E+00     -0.0624  3.2332E-02
  477.2842    6.0000    2.9998    2.7670    4.1493    2.5973    3.5019    0.7197  2.0473E+00     -0.0624  3.1886E-02
  477.2892    6.0000    2.9998    2.7650    4.1518    2.5992    3.5016    0.7201  2.0449E+00     -0.0624  3.1443E-02
  477.2942    6.0000    2.9998    2.7630    4.1543    2.6011    3.5013    0.7206  2.0424E+00     -0.0624  3.1003E-02
  477.2992    6.0000    2.9998    2.7609    4.1569    2.6030    3.5010    0.7210  2.0400E+00     -0.0624  3.0566E-02
  477.3042    6.0000    2.9998    2.7588    4.1594    2.6049    3.5007    0.7214  2.0375E+00     -0.0624  3.0132E-02
  477.3092    6.0000    2.9998    2.7567    4.1620    2.6069    3.5003    0.7218  2.0349E+00     -0.0624  2.9700E-02
  477.3142    6.0000    2.9998    2.7546    4.1645    2.6088    3.5000    0.7222  2.0324E+00     -0.0624  2.9272E-02
  477.3192    6.0000    2.9998    2.7525    4.1671    2.6107    3.4997    0.7227  2.0298E+00     -0.0624  2.8846E-02
  477.3242    6.0000    2.9998    2.7503    4.1697    2.6127    3.4993    0.7231  2.0272E+00     -0.0624  2.8424E-02
  477.3292    6.0000    2.9998    2.7481    4.1723    2.6147    3.4990    0.7235  2.0246E+00     -0.0624  2.8004E-02
  477.3342    6.0000    2.9998    2.7458    4.1749    2.6166    3.4987    0.7240  2.0219E+00     -0.0624  2.7588E-02
  477.3392    6.0000    2.9998    2.7436    4.1775    2.6186    3.4983    0.7244  2.0192E+00     -0.0624  2.7175E-02
  477.3442    6.0000    2.9998    2.7413    4.1802    2.6206    3.4980    0.7248  2.0165E+00     -0.0624  2.6764E-02
  477.3492    6.0000    2.9998    2.7390    4.1828    2.6226    3.4977    0.7253  2.0137E+00     -0.0624  2.6357E-02
  477.3542    6.0000    2.9998    2.7367    4.1855    2.6246    3.4973    0.7257  2.0110E+00     -0.0624  2.5953E-02
  477.3592    6.0000    2.9998    2.7343    4.1882    2.6267    3.4970    0.7262  2.0082E+00     -0.0624  2.5551E-02
  477.3642    6.0000    2.9998    2.7319    4.1909    2.6287    3.4966    0.7266  2.0053E+00     -0.0624  2.5153E-02
  477.3692    6.0000    2.9998    2.7293    4.1936    2.6308    3.4963    0.7271  2.0022E+00     -0.0624  2.4747E-02
  477.3742    6.0000    2.9998    2.7262    4.1963    2.6329    3.4959    0.7275  1.9987E+00     -0.0624  2.4329E-02
  477.3792    6.0000    2.9998    2.7227    4.1990    2.6350    3.4955    0.7280  1.9947E+00     -0.0624  2.3896E-02
  477.3842    6.0000    2.9998    2.7186    4.2018    2.6372    3.4951    0.7284  1.9902E+00     -0.0624  2.3445E-02
  477.3892    6.0000    2.9998    2.7139    4.2045    2.6394    3.4947    0.7289  1.9850E+00     -0.0624  2.2973E-02
  477.3942    6.0000    2.9998    2.7083    4.2073    2.6417    3.4943    0.7294  1.9789E+00     -0.0624  2.2474E-02
  477.3992    6.0000    2.9998    2.7016    4.2101    2.6440    3.4938    0.7298  1.9718E+00     -0.0624  2.1942E-02
  477.4042    6.0000    2.9998    2.6936    4.2129    2.6464    3.4933    0.7303  1.9633E+00     -0.0624  2.1366E-02
  477.4092    6.0000    2.9998    2.6837    4.2157    2.6490    3.4927    0.7308  1.9529E+00     -0.0624  2.0734E-02
  477.4142    6.0000    2.9998    2.6712    4.2186    2.6516    3.4921    0.7313  1.9400E+00     -0.0624  2.0023E-02
  477.4192    6.0000    2.9998    2.6551    4.2214    2.6546    3.4913    0.7317  1.9233E+00     -0.0624  1.9200E-02
  477.4242    6.0000    2.9998    2.6330    4.2243    2.6578    3.4904    0.7322  1.9008E+00     -0.0624  1.8205E-02
  477.4282    6.0000    2.9998    2.6067    4.2266    2.6609    3.4895    0.7326  1.8740E+00     -0.0624  1.7156E-02
  477.4309    6.0000    2.9998    2.5806    4.2282    2.6635    3.4886    0.7329  1.8477E+00     -0.0624  1.6226E-02
  477.4327    6.0000    2.9998    2.5548    4.2292    2.6657    3.4877    0.7331  1.8217E+00     -0.0624  1.5380E-02
  477.4339    6.0000    2.9998    2.5292    4.2299    2.6676    3.4869    0.7332  1.7961E+00     -0.0624  1.4601E-02
  477.4350    6.0000    2.9998    2.5039    4.2305    2.6696    3.4861    0.7333  1.7707E+00     -0.0624  1.3865E-02
  477.4361    6.0000    2.9998    2.4789    4.2312    2.6715    3.4853    0.7334  1.7455E+00     -0.0624  1.3167E-02
  477.4371    6.0000    2.9998    2.4541    4.2318    2.6734    3.4845    0.7335  1.7206E+00     -0.0624  1.2506E-02
  477.4382    6.0000    2.9998    2.4296    4.2324    2.6753    3.4837    0.7336  1.6960E+00     -0.0624  1.1878E-02
  477.4392    6.0000    2.9998    2.4053    4.2330    2.6772    3.4829    0.7337  1.6716E+00     -0.0624  1.1283E-02
  477.4403    6.0000    2.9998    2.3812    4.2336    2.6791    3.4821    0.7338  1.6474E+00     -0.0624  1.0718E-02
  477.4413    6.0000    2.9998    2.3574    4.2342    2.6810    3.4813    0.7339  1.6235E+00     -0.0624  1.0182E-02
  477.4423    6.0000    2.9998    2.3338    4.2348    2.6828    3.4806    0.7340  1.5998E+00     -0.0624  9.6740E-03
  477.4433    6.0000    2.9998    2.3105    4.2354    2.6847    3.4798    0.7341  1.5764E+00     -0.0624  9.1920E-03
  477.4443    6.0000    2.9998    2.2874    4.2360    2.6866    3.4790    0.7342  1.5532E+00     -0.0624  8.7348E-03
  477.4453    6.0000    2.9998    2.2645    4.2365    2.6885    3.4782    0.7343  1.5302E+00     -0.0624  8.3011E-03
  477.4463    6.0000    2.9998    2.2419    4.2371    2.6903    3.4774    0.7344  1.5075E+00     -0.0624  7.8897E-03
  477.4472    6.0000    2.9998    2.2195    4.2377    2.6922    3.4766    0.7345  1.4850E+00     -0.0624  7.4994E-03
  477.4482    6.0000    2.9998    2.1973    4.2382    2.6940    3.4758    0.7346  1.4627E+00     -0.0624  7.1291E-03
  477.4491    6.0000    2.9998    2.1753    4.2388    2.6959    3.4750    0.7347  1.4406E+00     -0.0624  6.7778E-03
  477.4500    6.0000    2.9998    2.1535    4.2393    2.6977    3.4742    0.7348  1.4188E+00     -0.0624  6.4446E-03
  477.4509    6.0000    2.9998    2.1320    4.2399    2.6996    3.4734    0.7349  1.3971E+00     -0.0624  6.1284E-03
  477.4518    6.0000    2.9998    2.1107    4.2404    2.7014    3.4727    0.7350  1.3757E+00     -0.0624  5.8284E-03
  477.4527    6.0000    2.9998    2.0896    4.2409    2.7033    3.4719    0.7351  1.3545E+00     -0.0624  5.5437E-03
  477.4536    6.0000    2.9998    2.0687    4.2415    2.7051    3.4711    0.7351  1.3335E+00     -0.0624  5.2736E-03
  477.4545    6.0000    2.9998    2.0480    4.2420    2.7069    3.4703    0.7352  1.3128E+00     -0.0624  5.0172E-03
  477.4553    6.0000    2.9998    2.0275    4.2425    2.7088    3.4695    0.7353  1.2922E+00     -0.0624  4.7739E-03
  477.4562    6.0000    2.9998    2.0072    4.2430    2.7106    3.4687    0.7354  1.2718E+00     -0.0624  4.5430E-03
  477.4570    6.0000    2.9998    1.9872    4.2435    2.7129    3.4677    0.7355  1.2517E+00     -0.0624  4.3148E-03
  477.4579    6.0000    2.9998    1.9673    4.2440    2.7158    3.4664    0.7356  1.2317E+00     -0.0624  4.0858E-03
  477.4587    6.0000    2.9998    1.9476    4.2445    2.7187    3.4650    0.7357  1.2120E+00     -0.0624  3.8703E-03
  477.4595    6.0000    2.9998    1.9281    4.2450    2.7216    3.4637    0.7357  1.1924E+00     -0.0624  3.6673E-03
  477.4603    6.0000    2.9998    1.9089    4.2454    2.7244    3.4624    0.7358  1.1730E+00     -0.0624  3.4761E-03
  477.4611    6.0000    2.9998    1.8898    4.2459    2.7271    3.4612    0.7359  1.1539E+00     -0.0624  3.2959E-03
  477.4619    6.0000    2.9998    1.8709    4.2464    2.7299    3.4599    0.7360  1.1349E+00     -0.0624  3.1261E-03
  477.4627    6.0000    2.9998    1.8522    4.2469    2.7325    3.4587    0.7361  1.1161E+00     -0.0624  2.9660E-03
  477.4634    6.0000    2.9998    1.8336    4.2473    2.7352    3.4575    0.7361  1.0975E+00     -0.0624  2.8150E-03
  477.4642    6.0000    2.9998    1.8153    4.2478    2.7378    3.4563    0.7362  1.0791E+00     -0.0624  2.6725E-03
  477.4650    6.0000    2.9998    1.7972    4.2482    2.7403    3.4552    0.7363  1.0609E+00     -0.0624  2.5381E-03
  477.4657    6.0000    2.9998    1.7792    4.2487    2.7422    3.4543    0.7364  1.0428E+00     -0.0624  2.4180E-03
  477.4664    6.0000    2.9998    1.7614    4.2491    2.7440    3.4535    0.7365  1.0249E+00     -0.0624  2.3050E-03
  477.4672    6.0000    2.9998    1.7438    4.2496    2.7458    3.4528    0.7365  1.0072E+00     -0.0624  2.1978E-03
  477.4679    6.0000    2.9998    1.7263    4.2500    2.7476    3.4520    0.7366  9.8974E-01     -0.0624  2.0961E-03
  477.4686    6.0000    2.9998    1.7091    4.2504    2.7493    3.4512    0.7367  9.7240E-01     -0.0624  1.9996E-03
  477.4693    6.0000    2.9998    1.6920    4.2509    2.7510    3.4505    0.7367  9.5524E-01     -0.0624  1.9079E-03
  477.4700    6.0000    2.9998    1.6751    4.2513    2.7527    3.4497    0.7368  9.3824E-01     -0.0624  1.8209E-03
  477.4707    6.0000    2.9998    1.6583    4.2517    2.7544    3.4490    0.7369  9.2142E-01     -0.0624  1.7382E-03
  477.4714    6.0000    2.9998    1.6417    4.2521    2.7560    3.4483    0.7370  9.0477E-01     -0.0624  1.6596E-03
  477.4720    6.0000    2.9998    1.6253    4.2525    2.7576    3.4476    0.7370  8.8828E-01     -0.0624  1.5850E-03
  477.4727    6.0000    2.9998    1.6091    4.2529    2.7592    3.4469    0.7371  8.7196E-01     -0.0624  1.5140E-03
  477.4734    6.0000    2.9998    1.5930    4.2533    2.7608    3.4462    0.7372  8.5580E-01     -0.0624  1.4465E-03
  477.4740    6.0000    2.9998    1.5770    4.2537    2.7624    3.4455    0.7372  8.3980E-01     -0.0624  1.3824E-03
